HSP ID,help,Gender,Gender_Other,Age,Culture,Culture_Other,First_Lanuage,First_Lanuage_O,First_Lanuage_2,English_Years,English_Fluent,Nationality,Years_Canada,Old_Move_Canada,Religion,Religion_Other,Handedness,Political,Year_School,E.Kim.1,E.Kim.2,E.Kim.3,E.Kim.4,E.Kim.5,E.Kim.6,E.Kim.7,E.Kim.8,E.Kim.9,E.Kim.10,E.Kim.11,E.Kim.12,E.Kim.13,E.Kim.14,E.Kim.15,E.Kim.16,E.Kim.17,E.Kim.18,E.Kim.19,E.Kim.20,E.Kim.21
35871028,Yes,Woman,she/her,18,East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,Moderately liberal,1st,Slightly agree,Agree,Agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree
30090113,I don't know,Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Agnostic,[Decline to Answer],Mostly right handed,Slightly conservative,1st,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Disagree,Strongly disagree,Slightly disagree,Strongly disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Disagree,Disagree,Disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree
39220321,Yes,Woman,[Decline to Answer],19,European,[Decline to Answer],Both English and another language,[Decline to Answer],Serbian,[Decline to Answer],7. Completely fluent,Canadian,19,Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,Neutral/moderate,1st,Strongly disagree,Strongly disagree,Disagree,Disagree,Slightly disagree,Disagree,Slightly agree,Slightly disagree,Disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Disagree,Slightly agree,Slightly disagree,Disagree,Slightly agree,Agree,Slightly agree,Strongly agree
92110604,Yes,Woman,[Decline to Answer],18,African,decline,English,[Decline to Answer],Amharic,[Decline to Answer],7. Completely fluent,Ethiopian,20+,Not applicable--I was born in Canada,Christian,decline,Mostly right handed,Moderately liberal,1st,Agree,Agree,Slightly agree,Agree,Slightly agree,Agree,Slightly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Strongly agree,Agree,Slightly agree,Slightly disagree,Slightly agree,Slightly agree,Agree,Disagree
97940327,I don't know,Woman,female,18,East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],17,7. Completely fluent,Canadian,18,Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly left handed,Slightly liberal,1st,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
18810122,Yes,Woman,Woman,18,East Asian,East Asian,Other,Shanghainese,[Decline to Answer],14,7. Completely fluent,Canadian,14,4,Atheist,Atheist,Mostly right handed,Moderately liberal,1st,Disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Slightly agree,Agree,Agree,Slightly agree,Agree,Slightly agree
90550924,Yes,Woman,not applicable,18,European,not applicable,English,not applicable,not applicable,not applicable,7. Completely fluent,Canadian,1,Not applicable--I was born in Canada,Christian,not applicable,Mostly right handed,Moderately liberal,1st,Slightly agree,Slightly agree,Agree,Agree,Slightly agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Agree,Agree,Agree,Slightly agree,Agree,Agree,Agree
45840219,Yes,Woman,Woman,18,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],[Decline to Answer],Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,1st,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Slightly agree,Agree,Agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Strongly agree
18170919,Yes,Woman,[Decline to Answer],19,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,[Decline to Answer],[Decline to Answer],Mostly right handed,Moderately liberal,2nd,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
31340222,Yes,Woman,[Decline to Answer],17,South East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Filipino,1,17,Christian,[Decline to Answer],Mostly right handed,Neutral/moderate,1st,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly agree,Agree,Agree
68320606,I don't know,Man,[Decline to Answer],26,East Asian,[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],21,7. Completely fluent,Canadian,20+,2,Atheist,[Decline to Answer],Mostly right handed,Neutral/moderate,1st,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree
31950804,Yes,Man,[Decline to Answer],22,East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,4th,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Slightly agree,Slightly disagree,Agree,Disagree,Slightly agree,Slightly agree,Slightly disagree,Disagree,Disagree,Disagree,Slightly agree,Disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree
17530327,Yes,Man,[Decline to Answer],[Decline to Answer],East Asian,[Decline to Answer],Korean,[Decline to Answer],[Decline to Answer],11,6,South Korea,2,18,Christian,[Decline to Answer],Mostly right handed,[Decline to Answer],2nd,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Disagree,Slightly agree,[Decline to Answer],Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree
91031031,Yes,Woman,[Decline to Answer],17,South East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Filipino-Canadian,16,1,Christian,[Decline to Answer],Ambidextrious,Moderately liberal,1st,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly agree,Slightly disagree,Slightly agree,Disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Slightly disagree,Disagree,Neither agree nor disagree,Agree,Agree,Slightly disagree
34370608,I don't know,Woman,[Decline to Answer],18,Other,Mixed (East and South East Asian),Both English and another language,[Decline to Answer],English and Cebuano,[Decline to Answer],7. Completely fluent,Hong Kong,1,18,Agnostic,[Decline to Answer],Mostly left handed,Slightly liberal,1st,Disagree,Disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Disagree,Slightly disagree,Disagree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree
79591118,I don't know,Woman,[Decline to Answer],19,South Asian,indian,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,indian,2,17,Sikh,[Decline to Answer],Mostly right handed,Strongly liberal,3rd,Disagree,Agree,Agree,Agree,Slightly disagree,Disagree,Agree,Agree,Agree,Agree,Slightly agree,Agree,Agree,Agree,Slightly agree,Agree,Agree,Agree,Agree,Agree,Agree
24250430,I don't know,Man,i didnt answer it with other..,19,European,i didnt answer it with other..,Both English and another language,i didnt answer it with other..,serbian,bruh it is,7. Completely fluent,canadian,[Decline to Answer],Not applicable--I was born in Canada,Christian,i didnt answer it with other..,Mostly right handed,Slightly liberal,2nd,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
86371010,Yes,Man,[Decline to Answer],20,Other,"European, Asian",English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,Neutral/moderate,4th,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly agree,Agree,Agree,Slightly agree,Neither agree nor disagree,Slightly agree,Agree,Disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree
68710106,Yes,Woman,[Decline to Answer],[Decline to Answer],East Asian,[Decline to Answer],Japanese,[Decline to Answer],[Decline to Answer],10,5,Japanese,1,19,Other,No religion,Mostly right handed,Moderately liberal,2nd,Strongly agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree
84850809,Yes,Woman,NA,20,South Asian,NA,Both English and another language,NA,English and Malayalam,NA,7. Completely fluent,Indian,1,19,Agnostic,NA,Mostly right handed,Strongly liberal,2nd,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
46251109,I don't know,Woman,[Decline to Answer],17,South Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Muslim,[Decline to Answer],Mostly right handed,Moderately liberal,1st,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Slightly disagree,Slightly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Slightly agree,Slightly agree,Agree,Agree
33750605,Yes,Woman,[Decline to Answer],21,South East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,19,2,Other,Catholic,Mostly right handed,Moderately conservative,4th,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Slightly agree,Slightly agree,Slightly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
26900605,Yes,Man,[Decline to Answer],21,East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],6,6,Chinese,5,16,Nonreligious,[Decline to Answer],Mostly right handed,Neutral/moderate,2nd,Disagree,Disagree,Agree,Disagree,Agree,Slightly agree,Strongly disagree,Neither agree nor disagree,Disagree,Slightly disagree,Slightly disagree,Disagree,[Decline to Answer],Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Disagree,Slightly agree,Agree
53470414,I don't know,Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],[Decline to Answer],6,Chinese,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,[Decline to Answer],1st,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly agree,Neither agree nor disagree
19860328,Yes,Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],2,4,Chinese,1,18,Other,None,Mostly right handed,Neutral/moderate,1st,Slightly disagree,Agree,Slightly disagree,Slightly agree,Slightly agree,Slightly disagree,Agree,Agree,Agree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly agree
76000713,Yes,Woman,[Decline to Answer],21,East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],10,4,Chinese,3,19,[Decline to Answer],[Decline to Answer],Mostly right handed,Neutral/moderate,2nd,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Agree,Slightly disagree,Agree,Agree,Slightly disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree
51061205,I don't know,Woman,[Decline to Answer],[Decline to Answer],Middle Eastern,[Decline to Answer],Farsi,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],3,20+,Atheist,[Decline to Answer],[Decline to Answer],[Decline to Answer],2nd,Slightly agree,[Decline to Answer],Slightly agree,Slightly agree,Agree,[Decline to Answer],Neither agree nor disagree,[Decline to Answer],[Decline to Answer],Slightly agree,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],Slightly agree,[Decline to Answer]
